"","row","date","state","fluP","temp","ah","o3","pm2.5"
"2616","2616",2017-03-20,"Inner Mongolia",0.388936070179562,0.0939557781365553,0.207481824276939,0.813255199488311,0.148395892214248
"2617","2617",2017-03-27,"Inner Mongolia",-0.0484949310264585,0.46872734032953,0.135578925319438,0.953863364697093,-0.902796520556569
"2618","2618",2017-04-03,"Inner Mongolia",-0.074110215301477,0.956449570400345,0.915233713174909,1.46124131926032,-0.287943362786237
"2619","2619",2017-04-10,"Inner Mongolia",-0.37028088789367,0.95708446679118,0.0747884151048682,0.952844825837977,-1.07416359305584
"2620","2620",2017-04-17,"Inner Mongolia",-1.02117950040137,0.832113081102761,0.341144971468726,0.842268801410387,-1.14613044070091
"2621","2621",2017-04-24,"Inner Mongolia",-0.534349043468264,1.12718509170224,0.0168707624560394,0.988582569291539,-1.44484721725804
"2622","2622",2017-05-01,"Inner Mongolia",-0.0413072678205371,1.30939411939173,0.916781658085171,1.73445720230331,2.4243056341607
"2623","2623",2017-05-08,"Inner Mongolia",-0.501907985844659,1.42729077536359,0.909839307896631,1.21463197201514,-0.917396632764698
"2624","2624",2017-05-15,"Inner Mongolia",-0.133580043748848,1.93411009576529,1.943063048771,2.07406040431668,-0.658780484042182
"2625","2625",2017-05-22,"Inner Mongolia",-3.27348930852467,1.70050044675128,1.86414102720772,1.57665496520244,-1.27258395796174
"2626","2626",2017-05-29,"Inner Mongolia",-0.843206275508177,1.80270068526136,1.62577016762738,1.25811875086018,-1.21195014323778
"2627","2627",2017-07-01,"Inner Mongolia",999,999,999,999,999
"2628","2628",2017-10-02,"Inner Mongolia",-0.947957410777657,0.992306615445825,1.5854109417855,0.151194288577323,-0.797219776818674
"2629","2629",2017-10-09,"Inner Mongolia",-0.703670553680743,0.42043257643149,0.865187002408482,-0.253777681904779,-1.24434657014103
"2630","2630",2017-10-16,"Inner Mongolia",-0.849605957874214,0.581184434111737,1.06552826716277,-0.125479757624213,0.281010998518992
"2631","2631",2017-10-23,"Inner Mongolia",-0.879581725697195,0.512949847813797,0.725018148580361,-0.0991727292058311,0.293333990362799
"2632","2632",2017-10-30,"Inner Mongolia",-0.315913782950602,0.272491047923589,-0.00456215582754815,-0.319153280138849,-0.164983064740717
"2633","2633",2017-11-06,"Inner Mongolia",-0.288472554478767,0.100848575238665,0.0745163704381535,-0.567002051117844,0.107371313039486
"2634","2634",2017-11-13,"Inner Mongolia",0.406108518871255,-0.734322401172434,-0.853157653826771,-0.824890526149487,-0.83000651149974
"2635","2635",2017-11-20,"Inner Mongolia",0.94615339480315,-0.753446013514812,-0.743564038597289,-0.717221692745896,-0.868476045435017
"2636","2636",2017-11-27,"Inner Mongolia",1.25368249276219,-0.928574812603298,-0.930941943699375,-0.719978379227601,-0.714895922485126
"2637","2637",2017-12-04,"Inner Mongolia",1.21821904052048,-0.980512735140084,-0.866807855188815,-0.85359709278753,-0.822869994717109
"2638","2638",2017-12-11,"Inner Mongolia",1.32373595100988,-1.2380103796707,-1.04754524909784,-1.01276571321346,-0.493010329169077
"2639","2639",2017-12-18,"Inner Mongolia",1.35741169344976,-0.855708846023065,-0.798269151029002,-0.698632402702606,-0.393971385874246
"2640","2640",2017-12-25,"Inner Mongolia",1.48041230597123,-1.06395825850758,-0.934677395800151,-1.26458738899376,1.16282964472964
"2641","2641",2018-01-01,"Inner Mongolia",1.37606937872527,-1.17359952792371,-0.955039647443888,-0.908527365771183,-0.691972352626113
"2642","2642",2018-01-08,"Inner Mongolia",1.2057809304257,-1.26119121425531,-0.955768859864468,-0.562760483786451,-0.25903245314165
"2643","2643",2018-01-15,"Inner Mongolia",0.939347669475203,-1.10075929679665,-0.946779859492084,-0.50852845062835,-0.534931655679056
"2644","2644",2018-01-22,"Inner Mongolia",0.835263376260826,-1.89511938731026,-1.28646824009172,-0.438825681134924,-1.05521278865562
"2645","2645",2018-01-29,"Inner Mongolia",0.358879658799743,-1.48403144690546,-1.13348898955422,-0.298443824986878,-0.968776998769755
"2646","2646",2018-02-05,"Inner Mongolia",0.389781096022246,-1.35865155620633,-1.123591570145,-0.223396316105004,-0.903921970826432
"2647","2647",2018-02-12,"Inner Mongolia",0.660984932682269,-0.907047147608369,-0.997089961464213,-0.0731347791132138,0.0045476029151173
"2648","2648",2018-02-19,"Inner Mongolia",0.170406637456722,-0.835992372536673,-0.961853462725504,0.107799181170495,-0.793023170462688
"2649","2649",2018-02-26,"Inner Mongolia",0.182035936048306,-0.428597382460529,-0.625545129579265,0.25414110577799,0.464781480555402
"2650","2650",2018-03-05,"Inner Mongolia",-0.0228358856356404,-0.450914586944969,-0.684931846188574,0.461463379800779,-0.371701269573118
"2651","2651",2018-03-12,"Inner Mongolia",-0.420511806086436,0.209532221476607,-0.00395421418738488,0.642546145414999,1.01352907449526
"2652","2652",2018-03-19,"Inner Mongolia",-0.572342956724204,0.487969275516285,0.0443720206820137,0.870158546991568,-0.435142886753693
"2653","2653",2018-03-26,"Inner Mongolia",-1.09125310221459,1.07383674543228,0.433297699720726,1.27851509531208,0.919215900774972
"2654","2654",2018-04-02,"Inner Mongolia",-0.222746358752863,0.233407920530053,-0.253609634496614,0.719954176532414,-0.445001550622111
"2655","2655",2018-04-09,"Inner Mongolia",-0.339485357269049,0.739363236679679,0.289955756897584,1.03527996492334,-0.0122552983422969
"2656","2656",2018-04-16,"Inner Mongolia",-0.709805245098179,1.34584100138332,1.4736057102068,2.02569548057901,-0.359410486511028
"2657","2657",2018-04-23,"Inner Mongolia",-0.0820835937956,1.40555559234567,0.927922114016902,1.8591723995453,-0.743347842208888
"2658","2658",2018-04-30,"Inner Mongolia",-0.986707486486187,1.28753759097448,0.344571948502467,1.39293047140451,-1.1399169262695
"2659","2659",2018-05-07,"Inner Mongolia",-3.27348930852467,1.57490729239491,1.81185505978264,2.28565671469266,-0.382705254712906
"2660","2660",2018-05-14,"Inner Mongolia",-3.27348930852467,1.89705912958246,3.27341613935438,2.32908495101609,-0.562797302091729
"2661","2661",2018-05-21,"Inner Mongolia",-0.632130042412982,1.61094993672329,2.12599488868296,1.90289368283813,-0.20107274649003
"2662","2662",2018-05-28,"Inner Mongolia",-1.46550931195726,1.92667832231074,2.20962804036414,2.59272435690874,-0.97064745096269
"2663","2663",2018-07-01,"Inner Mongolia",999,999,999,999,999
"2664","2664",2018-10-01,"Inner Mongolia",-1.18094239108953,0.93913884105532,1.22425621074116,0.169237124802494,-1.29039587769248
"2665","2665",2018-10-08,"Inner Mongolia",-1.14275036308598,0.553056542495268,0.670132293187687,-0.309056118816062,-0.937033185984015
"2666","2666",2018-10-15,"Inner Mongolia",-0.931266392210339,0.604629564919657,0.710237560031489,-0.300077310882753,-0.0537153862667261
"2667","2667",2018-10-22,"Inner Mongolia",-0.790686601303685,0.424651489924236,0.327073585111566,-0.430941532508516,-0.941429798308484
"2668","2668",2018-10-29,"Inner Mongolia",-0.534403434661876,0.319520896032356,0.495747319841669,-0.282892882970143,-0.39704181957294
"2669","2669",2018-11-05,"Inner Mongolia",-0.158938907186628,-0.0604642568320314,0.0336440487407662,-1.04382864963941,-0.322852509873804
"2670","2670",2018-11-12,"Inner Mongolia",-0.0790590778927436,-0.274292835795584,-0.284345366648127,-0.883738891036944,0.0345741495857353
"2671","2671",2018-11-19,"Inner Mongolia",0.247153335949715,-0.581371916967331,-0.686921930075493,-1.03188846685621,-0.41092145250079
"2672","2672",2018-11-26,"Inner Mongolia",-0.780359224402556,-0.355105298879196,-0.68061635652586,-0.918980324185693,0.573040406432547
"2673","2673",2018-12-03,"Inner Mongolia",0.161682619367936,-1.39325818867587,-1.17791564864181,-0.763396418512254,-1.03770448445687
"2674","2674",2018-12-10,"Inner Mongolia",0.586416160452601,-1.14179959711375,-0.992971770440668,-1.1352326659159,0.187282958090846
"2675","2675",2018-12-17,"Inner Mongolia",1.02705013405804,-0.776155203649429,-0.751941840955731,-0.930609628625475,-0.29645470818788
"2676","2676",2018-12-24,"Inner Mongolia",1.16837309995094,-1.59220016193109,-1.24497282506078,-1.1047730159454,-0.694091318645998
"2677","2677",2018-12-31,"Inner Mongolia",1.34625059498524,-1.34277992889816,-1.05305894422418,-1.26056482478278,0.444442951660536
"2678","2678",2019-01-07,"Inner Mongolia",1.19701517504824,-0.995079660342917,-0.894575929198052,-1.11313152999286,0.853841779622263
"2679","2679",2019-01-14,"Inner Mongolia",1.30636483761259,-1.11888432413809,-1.04823886900594,-0.794646692710241,-0.528217432517404
"2680","2680",2019-01-21,"Inner Mongolia",1.34105883116541,-0.742656883598016,-0.897388500350326,-0.802384077135052,-0.406959843785637
"2681","2681",2019-01-28,"Inner Mongolia",1.12674977188304,-0.892030113800787,-1.04636391321013,-0.512420464938463,-0.316906412894486
"2682","2682",2019-02-04,"Inner Mongolia",1.54901378497346,-1.41460320052993,-1.15637843211367,-0.378764759224984,0.253782112373112
"2683","2683",2019-02-11,"Inner Mongolia",1.0480995520357,-1.20216186036463,-1.00697210226469,-0.33544562889525,-0.926877678261644
"2684","2684",2019-02-18,"Inner Mongolia",1.02612447022196,-0.39967724138942,-0.576980450634335,-0.163932346886584,0.390405287899547
"2685","2685",2019-02-25,"Inner Mongolia",0.887227898368553,-0.0897870901103754,-0.300061981072483,0.428764512938214,1.0368089621346
"2686","2686",2019-03-04,"Inner Mongolia",0.942002542868841,0.0527378684168093,-0.217787105954655,0.376768384344786,0.0839671718259175
"2687","2687",2019-03-11,"Inner Mongolia",0.834307027465988,0.0105047787085926,-0.467082083841426,0.243961938822099,-1.39618994987571
"2688","2688",2019-03-18,"Inner Mongolia",0.66421119256501,0.190767835992349,-0.296862151742435,0.538582940819784,-0.771075018027376
"2689","2689",2019-03-25,"Inner Mongolia",1.08137040282214,0.0868789939384414,-0.556036692656305,0.43981782035846,-1.20938405586593
"2690","2690",2019-04-01,"Inner Mongolia",1.45054605678171,0.613357917081588,-0.321808080034302,0.787206388051844,-1.1934660390785
"2691","2691",2019-04-08,"Inner Mongolia",1.22031868494723,0.612868890783257,0.0229109857433674,0.75881746905489,-1.29233051710498
"2692","2692",2019-04-15,"Inner Mongolia",1.34363196639328,1.21231359571757,0.233220843299812,1.30499412463632,-0.271193361387892
"2693","2693",2019-04-22,"Inner Mongolia",0.993447335524372,1.1401782522985,1.05329042490344,1.43955214265426,-0.982967851726084
"2694","2694",2019-04-29,"Inner Mongolia",1.09629683967971,1.30327403876349,0.805547087039299,1.53933541986069,-0.88592740512682
"2695","2695",2019-05-06,"Inner Mongolia",0.704312206985047,1.37360521251538,1.08992273620192,1.56193398380775,-0.432877368269747
"2696","2696",2019-05-13,"Inner Mongolia",0.624549547652236,1.3935876834334,1.80424032599547,1.41399791677125,-0.151168344153089
"2697","2697",2019-05-20,"Inner Mongolia",0.473248823455927,1.75907984892339,1.85217746042436,1.86350242596157,-1.2974068236426
"2698","2698",2019-05-27,"Inner Mongolia",-0.131340318250063,1.62415570657014,1.5657095814296,1.29575861261529,-1.56958982027331
"2699","2699",2019-07-01,"Inner Mongolia",999,999,999,999,999
"2700","2700",2020-10-01,"Inner Mongolia",999,999,999,999,999
"2701","2701",2014-10-06,"Jiangsu",-0.74016976120212,1.14350184765217,1.25760820018381,0.754621711919206,-0.920605508729803
"2702","2702",2014-10-13,"Jiangsu",-0.910798028286595,0.903495133337232,0.508260033175447,0.653383251479606,-0.220138495672522
"2703","2703",2014-10-20,"Jiangsu",-0.836297340456165,1.0687160037057,1.29655615482475,0.710379281370991,0.378717300643724
"2704","2704",2014-10-27,"Jiangsu",-1.49403978514415,0.728709837039285,0.972780546917004,-1.0209812108381,-0.618197880106269
"2705","2705",2014-11-03,"Jiangsu",-1.46875669716084,0.159016870672512,-0.0753342324915064,-0.275190101788716,0.212368063896853
"2706","2706",2014-11-10,"Jiangsu",-1.00424476256628,-0.0484495277975263,-0.32490105030348,-0.453041565183568,1.38886165169227
"2707","2707",2014-11-17,"Jiangsu",-0.957513797092017,0.0610180770336189,-0.00855647183948536,-0.465251899953115,1.13865296231353
"2708","2708",2014-11-24,"Jiangsu",-1.06813246330765,0.0609574101315926,0.335879877460601,-1.11805885028906,-0.791958012502756
"2709","2709",2014-12-01,"Jiangsu",-0.713037604760309,-1.24900721017419,-1.31599125159617,-1.31292645006301,0.376266410592049
"2710","2710",2014-12-08,"Jiangsu",-0.633785321137823,-1.12394263653646,-1.11325966958712,-1.2975430498479,0.48861575865132
"2711","2711",2014-12-15,"Jiangsu",-0.550062258969685,-1.27291069451503,-1.43333002604588,-1.40942260552577,0.310937779146077
"2712","2712",2014-12-22,"Jiangsu",-0.39900748873111,-1.13408519598263,-1.1804973667367,-1.17360665055033,1.21701392586589
"2713","2713",2014-12-29,"Jiangsu",-0.0943885946050095,-1.03951435829828,-1.2760027263588,-1.35387673902843,2.44818741443521
"2714","2714",2015-01-05,"Jiangsu",0.294646382231589,-1.00273349627338,-1.05680907110678,-1.015703171845,3.18466779547467
"2715","2715",2015-01-12,"Jiangsu",0.543294660575821,-1.02224803532506,-0.893940572561209,-1.09786776797789,0.353320313087382
"2716","2716",2015-01-19,"Jiangsu",0.818472592842832,-0.883328896891155,-0.826685046922501,-1.15487669024885,2.09329831939614
"2717","2717",2015-01-26,"Jiangsu",0.791294984161793,-1.40922780909483,-1.11511384949911,-1.15308954766791,0.132000870553876
"2718","2718",2015-02-02,"Jiangsu",0.684246382378024,-1.27702709820698,-1.23480406177899,-0.845354086912356,1.07455453003075
"2719","2719",2015-02-09,"Jiangsu",0.575781137489727,-0.736638773366468,-0.92514061458039,-0.20077704478025,1.32377503094196
"2720","2720",2015-02-16,"Jiangsu",0.643465912048429,-0.655512268907167,-0.588969007602974,-0.370558105347885,0.903548787375128
"2721","2721",2015-02-23,"Jiangsu",0.323315097715628,-0.815270964088351,-0.690709448435107,-0.424744525559824,-0.290440304151147
"2722","2722",2015-03-02,"Jiangsu",0.0881674845135567,-0.868225385657302,-0.946520373704535,-0.413867592084647,-0.499233699243368
"2723","2723",2015-03-09,"Jiangsu",0.0376547315818446,-0.560518116948788,-0.704410475387509,-0.254923816678144,0.484650170393994
"2724","2724",2015-03-16,"Jiangsu",-0.0113541944509652,0.15700038741083,0.310550782400329,-0.264431548832991,0.140523701649156
"2725","2725",2015-03-23,"Jiangsu",-0.35898220278284,0.0875640728800005,-0.160143638466379,0.415726707610158,-0.588922287358391
"2726","2726",2015-03-30,"Jiangsu",-0.339552217667712,0.492689889194396,0.801176107710119,0.0181181698163939,0.0633517157989231
"2727","2727",2015-04-06,"Jiangsu",-0.608918314191957,-0.16233611554619,-0.36947841362927,0.674421159497963,-0.630564545982961
"2728","2728",2015-04-13,"Jiangsu",-0.679285726645965,0.536866946210692,0.216874083260114,0.460099941141071,-0.433768753771959
"2729","2729",2015-04-20,"Jiangsu",-1.12703130172095,0.977072044811156,0.278654402019123,1.9201500067735,0.24022954062274
"2730","2730",2015-04-27,"Jiangsu",-1.01712623781695,1.2111398487849,1.48930906010934,1.245612991019,-0.418477326531053
"2731","2731",2015-05-04,"Jiangsu",-0.978367103641737,1.14304876873376,1.05064265112854,1.30894505972723,-0.389543862031241
"2732","2732",2015-05-11,"Jiangsu",-1.36868538045045,1.41069615613073,1.28802708901189,1.15447040183875,-0.893127359203274
"2733","2733",2015-05-18,"Jiangsu",-1.44550010024338,1.47319909059403,1.53101668144674,1.74738068402274,-0.448639520598336
"2734","2734",2015-05-25,"Jiangsu",-1.8102137685486,1.52857484800038,2.08184539116434,0.339550563576485,-0.77227542222867
"2735","2735",2015-07-01,"Jiangsu",999,999,999,999,999
"2736","2736",2015-10-05,"Jiangsu",-0.299591576936014,1.03816116470129,1.11267038541649,0.362652072635714,-1.11647808109113
"2737","2737",2015-10-12,"Jiangsu",-0.992652226465016,0.9988205518879,0.900210238612233,1.97746008886241,1.00887214922281
"2738","2738",2015-10-19,"Jiangsu",-0.907248656996174,1.17706714048495,1.5757568037019,0.794733201259692,0.276332043159658
"2739","2739",2015-10-26,"Jiangsu",-1.66531458822504,0.464085690552842,0.194517899648746,-0.374504172914934,-0.560012504509701
"2740","2740",2015-11-02,"Jiangsu",-1.206182978117,0.531546553909713,0.853444031881616,-0.647902526275686,0.0675885597353069
"2741","2741",2015-11-09,"Jiangsu",-0.988024162549493,0.12601513529893,0.270791023909583,-0.526600462674342,0.274625489899825
"2742","2742",2015-11-16,"Jiangsu",-0.889686489500589,0.279320482121157,0.696654052073164,-1.09990794255662,-0.649145362693132
"2743","2743",2015-11-23,"Jiangsu",-1.1676609041575,-0.962248786229144,-0.794829232918866,-1.09562669225504,-0.37778708472997
"2744","2744",2015-11-30,"Jiangsu",-0.902569974806888,-0.629313217631524,-0.735241738486637,-1.28583780677469,1.04896867316448
"2745","2745",2015-12-07,"Jiangsu",-1.44264201163073,-0.632705153661259,-0.461412499407522,-1.18858076116168,0.606539475749763
"2746","2746",2015-12-14,"Jiangsu",-0.867493184797733,-1.20234154963396,-1.20385158655471,-1.30095645731267,1.18828827804851
"2747","2747",2015-12-21,"Jiangsu",-0.865401460073909,-0.764734694968199,-0.524982897654862,-1.23840331436798,2.97686360485181
"2748","2748",2015-12-28,"Jiangsu",-0.317295368351542,-0.939005359890624,-0.843419349307665,-0.999382725703719,2.27020592601338
"2749","2749",2016-01-04,"Jiangsu",0.0362833532715957,-0.920298397317617,-0.790053892464916,-0.934838450471967,1.99517158556462
"2750","2750",2016-01-11,"Jiangsu",0.456873994138386,-1.36820773397289,-1.1064210137477,-0.85350087638522,1.73200683787188
"2751","2751",2016-01-18,"Jiangsu",0.49480480021016,-1.98748417173551,-1.55151371344037,-0.909997809609164,-0.178145182011071
"2752","2752",2016-01-25,"Jiangsu",0.387059387296191,-1.54332159930037,-1.31653653354671,-1.0630439499924,-0.273446760068512
"2753","2753",2016-02-01,"Jiangsu",0.28506884792418,-1.56227126720143,-1.38837608755073,-0.163844011590626,1.48750633194111
"2754","2754",2016-02-08,"Jiangsu",0.554717489658253,-0.392397358664016,-0.529349714258665,-0.385954749158112,0.301692195426253
"2755","2755",2016-02-15,"Jiangsu",0.187093992294949,-0.939601396744634,-1.29202991919109,-0.366943930511599,-0.382557696275618
"2756","2756",2016-02-22,"Jiangsu",0.301832077681922,-0.644051907224337,-0.754811377528766,-0.225614468448217,0.699892602892748
"2757","2757",2016-02-29,"Jiangsu",0.370892707515756,-0.136308344914619,-0.411009062727489,-0.129983768650431,1.16497709133434
"2758","2758",2016-03-07,"Jiangsu",0.452051513019569,-0.719434419533704,-0.859867635477506,-0.0565729296867847,-0.0586794684559487
"2759","2759",2016-03-14,"Jiangsu",0.431465332953515,-0.0723117791488128,-0.127966615165292,0.156960337505255,0.50144859132308
"2760","2760",2016-03-21,"Jiangsu",0.456663845465208,-0.228818699236809,-0.81700105186243,0.442069150522355,-0.629236816939339
"2761","2761",2016-03-28,"Jiangsu",0.587516548542955,0.539793593743363,0.231247239084774,0.715216987326829,0.174195277007797
"2762","2762",2016-04-04,"Jiangsu",0.594426025861958,0.617755814103805,0.560040646284801,0.465396566083558,-0.665591505012237
"2763","2763",2016-04-11,"Jiangsu",0.13956226171369,0.891414296525631,0.90631741283267,1.03955398026081,-0.221749904891534
"2764","2764",2016-04-18,"Jiangsu",-0.0469150911131388,0.927436527750756,1.00650975010075,1.29392552332076,-0.570715686187866
"2765","2765",2016-04-25,"Jiangsu",-0.191704728131332,1.0134579554195,0.882094217532831,1.38629800510943,-0.335391058945995
"2766","2766",2016-05-02,"Jiangsu",-0.316609898765248,1.35951732093527,1.21178257548501,1.04389915123296,-0.746690582059631
"2767","2767",2016-05-09,"Jiangsu",-0.45808717636623,1.0348630455697,1.15499318963308,1.06115368396915,-0.828487682404422
"2768","2768",2016-05-16,"Jiangsu",-0.499761911900815,1.19221357522257,0.946745855111647,1.28451485494301,-1.19459302488931
"2769","2769",2016-05-23,"Jiangsu",-1.08468718875233,1.42692008954063,2.00867735945106,0.601510039494896,-0.653921933670367
"2770","2770",2016-05-30,"Jiangsu",-0.855012443945075,1.40018086810158,2.10445793543088,0.746916590040936,-0.961648282068568
"2771","2771",2016-07-01,"Jiangsu",999,999,999,999,999
"2772","2772",2016-10-03,"Jiangsu",-1.09255686539404,1.33591155293896,1.79512921929517,0.141040948867213,-1.51977017637627
"2773","2773",2016-10-10,"Jiangsu",-1.05261858194117,1.0222501144886,1.4236846075252,-0.467298810402921,-1.25605585873059
"2774","2774",2016-10-17,"Jiangsu",-0.945953956450416,1.13556806724404,1.71728676277247,-0.469094978623756,-1.43582940946907
"2775","2775",2016-10-24,"Jiangsu",-0.279162588816325,0.546578572575826,0.954557923811198,-0.895580624429579,-1.45086658963144
"2776","2776",2016-10-31,"Jiangsu",-0.164668471232159,0.206466540244263,0.267380794940343,-0.24138498685282,-0.18810783195807
"2777","2777",2016-11-07,"Jiangsu",0.104246975018183,0.117406072065825,0.142076878413305,-0.84369690709398,-0.376397163617731
"2778","2778",2016-11-14,"Jiangsu",0.103093576336053,0.501567666863478,0.766167981877904,-1.07299449669681,-0.0526188696442223
"2779","2779",2016-11-21,"Jiangsu",0.554669968811453,-0.86585982221369,-0.627272027003427,-1.12524625458499,-0.329496701990737
"2780","2780",2016-11-28,"Jiangsu",0.687529290141756,-0.429799898227921,-0.428939254536813,-0.674630030687137,0.426840185329135
"2781","2781",2016-12-05,"Jiangsu",0.740439502795866,-0.511784166934041,-0.603706507640357,-0.684129817659084,1.02903088417106
"2782","2782",2016-12-12,"Jiangsu",0.797998225378354,-0.8390909043512,-0.748714954539524,-0.972216680432464,0.870456813727582
"2783","2783",2016-12-19,"Jiangsu",0.707034793434533,-0.5717176246056,-0.373883175941905,-1.05514569452789,1.18818074444308
"2784","2784",2016-12-26,"Jiangsu",0.685434418237058,-1.16591570438533,-0.893169049994925,-0.982165635962845,0.70383420185091
"2785","2785",2017-01-02,"Jiangsu",0.548610107528472,-0.531298538059721,-0.299441748483159,-0.9419838568651,1.24212875839306
"2786","2786",2017-01-09,"Jiangsu",0.173228816047946,-1.12428033907792,-1.02970285180389,-0.758103755406116,0.875798888148872
"2787","2787",2017-01-16,"Jiangsu",0.289574784486812,-1.31592330875029,-1.21930256088717,-0.875283163803717,-0.125702185443955
"2788","2788",2017-01-23,"Jiangsu",-0.142248078999232,-1.00457316243855,-0.916740871058818,-0.260093774146829,0.012918610227967
"2789","2789",2017-01-30,"Jiangsu",0.0979324896091499,-1.20503324055485,-0.988291898582678,-0.503327745525456,-0.15538664605196
"2790","2790",2017-02-06,"Jiangsu",-0.360542240625867,-1.28457373395474,-1.27142134175426,-0.200230273481907,-0.045883787782208
"2791","2791",2017-02-13,"Jiangsu",0.0148617422285447,-0.437677110914573,-0.722080349067442,0.167433239041767,0.867074743951457
"2792","2792",2017-02-20,"Jiangsu",-0.0494621041878386,-0.900330244181228,-0.931622965022903,0.106566190795712,0.718706595338249
"2793","2793",2017-02-27,"Jiangsu",0.0654326256567328,-0.348857432027281,-0.820906940984357,0.567581963371613,0.365226727415611
"2794","2794",2017-03-06,"Jiangsu",0.272252996486367,-0.277658316558195,-0.764479807017719,0.649142130421337,0.079802029185129
"2795","2795",2017-03-13,"Jiangsu",0.314766190640051,-0.369790428323722,-0.714124369971563,0.490835428046922,-0.836626147704944
"2796","2796",2017-03-20,"Jiangsu",0.419248617403027,-0.332731579886911,-0.329136500814926,0.260993865039041,-0.649285100498894
"2797","2797",2017-03-27,"Jiangsu",0.288783588076402,0.118333954885443,-0.301055800200981,0.855581217983185,0.0366518136745145
"2798","2798",2017-04-03,"Jiangsu",0.296763393557341,0.582203406837931,0.484575376129895,0.644908147154394,-0.0552512438878778
"2799","2799",2017-04-10,"Jiangsu",0.0171091355376277,0.758157013212246,0.426309110242092,1.38018092528564,-0.452830533320088
"2800","2800",2017-04-17,"Jiangsu",0.0046698140915777,1.06025381752485,0.556817492582912,1.45024028324089,-0.868800360787635
"2801","2801",2017-04-24,"Jiangsu",-0.0481265802160867,1.2010752436362,0.412155247118935,2.01505776490848,-0.726150675156999
"2802","2802",2017-05-01,"Jiangsu",-0.165363505302207,1.28581980199058,1.35669447863334,1.0294515639978,-0.366319334243574
"2803","2803",2017-05-08,"Jiangsu",-0.496921914636956,1.47015310166092,1.41348863471192,1.68883935346897,-0.773509575790625
"2804","2804",2017-05-15,"Jiangsu",-0.773431036355328,1.64800774445934,1.2408798855405,2.19507712443025,-1.01936062158664
"2805","2805",2017-05-22,"Jiangsu",-0.79551659153056,1.80862028742335,1.55722046693582,2.24702471335486,-1.10187290818395
"2806","2806",2017-05-29,"Jiangsu",-0.654282645881209,2.17025518908444,1.8649690242484,2.84510221940431,-0.695047999994454
"2807","2807",2017-07-01,"Jiangsu",999,999,999,999,999
"2808","2808",2017-10-02,"Jiangsu",0.157538865995479,1.11822035918739,1.50126386248075,0.0769918690045694,-1.56368295614494
"2809","2809",2017-10-09,"Jiangsu",-0.177399785908162,1.02363417831294,1.47702041917199,-0.22171802746847,-1.56438500075157
"2810","2810",2017-10-16,"Jiangsu",-0.157215769453436,0.763167449989824,0.977560314071011,0.220378153351705,-0.468992654493447
"2811","2811",2017-10-23,"Jiangsu",-0.396488034216527,0.537927889471857,0.486622768196487,0.273470414792139,-0.603599546946808
"2812","2812",2017-10-30,"Jiangsu",-0.555332980436792,0.220772925627026,-0.113898400624273,0.00155950911226797,-0.464281643695859
"2813","2813",2017-11-06,"Jiangsu",-0.329341143196359,0.415166291343244,0.151245547474662,-0.461516274660052,-0.334795264788723
"2814","2814",2017-11-13,"Jiangsu",-0.534514483573055,0.0161883077362673,-0.0194109376015508,-0.907820166276068,-0.501179197997361
"2815","2815",2017-11-20,"Jiangsu",-0.07099511276679,-0.461223864256586,-0.745439402481389,-0.863069813645269,0.119749107785734
"2816","2816",2017-11-27,"Jiangsu",0.19487631383373,-0.453484577393974,-0.509152993064681,-0.799358532359466,0.243155191443713
"2817","2817",2017-12-04,"Jiangsu",0.515174502376267,-1.01724330686891,-1.22350751022227,-1.01879091891351,0.824999453973364
"2818","2818",2017-12-11,"Jiangsu",0.957607248766872,-1.16619177100529,-1.11803432718178,-1.09933597553914,-0.314411568401684
"2819","2819",2017-12-18,"Jiangsu",1.17644522754552,-0.956989513295033,-1.19056487329202,-1.15321374916328,1.53076697889979
"2820","2820",2017-12-25,"Jiangsu",1.59872391864695,-0.862153791263169,-0.741373146753344,-1.17871379478609,1.78892413243655
"2821","2821",2018-01-01,"Jiangsu",2.08811725771924,-1.24574025520105,-0.919268927107045,-0.918898231254575,0.552154725385187
"2822","2822",2018-01-08,"Jiangsu",2.05931188680577,-1.66870461224712,-1.51194695354129,-0.943291022474968,-0.206391972986658
"2823","2823",2018-01-15,"Jiangsu",1.98646420308697,-0.86907101757345,-0.607207368760215,-1.19102256352916,4.08855691468436
"2824","2824",2018-01-22,"Jiangsu",2.00973470840585,-1.75715799341855,-1.2734281433209,-0.853523800298979,-0.400590672740049
"2825","2825",2018-01-29,"Jiangsu",1.77687142827363,-1.8927347120491,-1.50720077131864,-0.554041673349557,2.67705116121362
"2826","2826",2018-02-05,"Jiangsu",1.59289861963667,-1.49977104246617,-1.47622144928474,-0.683261171361046,0.447238146323743
"2827","2827",2018-02-12,"Jiangsu",1.66855568791618,-0.951439744586765,-1.09092676278372,0.00231514118215609,-0.45794264371785
"2828","2828",2018-02-19,"Jiangsu",1.54710896874189,-0.822951857976127,-0.633494051122853,-0.248864009819954,-0.190399652676523
"2829","2829",2018-02-26,"Jiangsu",1.23701544132253,-0.254448508268941,-0.140201634899143,-0.213655218272348,-0.170560193372369
"2830","2830",2018-03-05,"Jiangsu",0.861000305533205,-0.651392623416415,-0.745800521499841,0.133743447549524,-0.340665572694951
